-4.999999850363286494e-04 5.649999293750022078e-01
-1.000000100363286062e-03 5.649997174999180638e-01
-1.500000476271673606e-03 5.649993643744760652e-01
-2.000001243052637427e-03 5.649988699982235740e-01
-2.500002530997840616e-03 5.649982343705268750e-01
-3.000004470399636469e-03 5.649974574905712865e-01
-3.500007191551240005e-03 5.649965393573610495e-01
-4.000010824746900139e-03 5.649954799697194385e-01
-4.500015500282074019e-03 5.649942793262884289e-01
-5.000021348453596165e-03 5.649929374255291403e-01
-5.500028499559854109e-03 5.649914542657215044e-01
-6.000037083900958829e-03 5.649898298449643752e-01
-6.500047231778918223e-03 5.649880641611756404e-01
-7.000059073497808849e-03 5.649861572120919995e-01
-7.500072739363948526e-03 5.649841089952690742e-01
-8.000088359686069808e-03 5.649819195080814094e-01
-8.500106064775490855e-03 5.649795887477223610e-01
-9.000125984946288904e-03 5.649771167112043191e-01
-9.500148250515472875e-03 5.649745033953582629e-01
-1.000017299180315337e-02 5.649717487968343166e-01
-1.050020033913271963e-02 5.649688529121013048e-01
-1.100023042283100778e-02 5.649658157374469747e-01
-1.150026337322847605e-02 5.649626372689777742e-01
-1.200029932065937478e-02 5.649593175026189629e-01
-1.250033839546192335e-02 5.649558564341147227e-01
-1.300038072797847846e-02 5.649522540590278252e-01
-1.350042644855570934e-02 5.649485103727400759e-01
-1.400047568754476598e-02 5.649446253704517584e-01
-1.450052857530145789e-02 5.649405990471819683e-01
-1.500058524218642227e-02 5.649364313977686125e-01
-1.550064581856529754e-02 5.649321224168682987e-01
-1.600071043480889854e-02 5.649276720989561129e-01
-1.650077922129338306e-02 5.649230804383260640e-01
-1.700085230840043399e-02 5.649183474290906393e-01
-1.750092982651742235e-02 5.649134730651810266e-01
-1.800101190603758256e-02 5.649084573403468923e-01
-1.850109867736018932e-02 5.649033002481567145e-01
-1.900119027089073112e-02 5.648980017819973387e-01
-1.950128681704107331e-02 5.648925619350742000e-01
-2.000138844622963846e-02 5.648869807004112120e-01
-2.050149528888157643e-02 5.648812580708508779e-01
-2.100160747542894474e-02 5.648753940390541795e-01
-2.150172513631086815e-02 5.648693885975003548e-01
-2.200184840197371913e-02 5.648632417384873428e-01
-2.250197740287129475e-02 5.648569534541312276e-01
-2.300211226946497975e-02 5.648505237363665721e-01
-2.350225313222392698e-02 5.648439525769463065e-01
-2.400240012162522391e-02 5.648372399674416178e-01
-2.450255336815407650e-02 5.648303858992419491e-01
-2.500271300230396884e-02 5.648233903635551112e-01
-2.550287915457684351e-02 5.648162533514069494e-01
-2.600305195548327508e-02 5.648089748536417876e-01
-2.650323153554264011e-02 5.648015548609218728e-01
-2.700341802528329060e-02 5.647939933637277088e-01
-2.750361155524273099e-02 5.647862903523578337e-01
-2.800381225596778462e-02 5.647784458169289312e-01
-2.850402025801477418e-02 5.647704597473756083e-01
-2.900423569194968479e-02 5.647623321334506175e-01
-2.950445868834835131e-02 5.647540629647246346e-01
-3.000468937779662143e-02 5.647456522305861482e-01
-3.050492789089052914e-02 5.647370999202416808e-01
-3.100517435823647167e-02 5.647284060227155678e-01
-3.150542891045138294e-02 5.647195705268500676e-01
-3.200569167816290361e-02 5.647105934213050293e-01
-3.250596279200954758e-02 5.647014746945582253e-01
-3.300624238264090321e-02 5.646922143349051293e-01
-3.350653058071776519e-02 5.646828123304588054e-01
-3.400682751691234962e-02 5.646732686691499081e-01
-3.450713332190843280e-02 5.646635833387269043e-01
-3.500744812640155246e-02 5.646537563267555182e-01
-3.550777206109916040e-02 5.646437876206192863e-01
-3.600810525672080292e-02 5.646336772075190025e-01
-3.650844784399830817e-02 5.646234250744729399e-01
-3.700879995367593184e-02 5.646130312083167402e-01
-3.750916171651055842e-02 5.646024955957034130e-01
-3.800953326327186077e-02 5.645918182231032256e-01
-3.850991472474246669e-02 5.645809990768037023e-01
-3.901030623171816009e-02 5.645700381429096248e-01
-3.951070791500801982e-02 5.645589354073429211e-01
-4.001111990543462088e-02 5.645476908558425544e-01
-4.051154233383420095e-02 5.645363044739646341e-01
-4.101197533105681997e-02 5.645247762470821939e-01
-4.151241902796654754e-02 5.645131061603853029e-01
-4.201287355544165020e-02 5.645012941988808430e-01
-4.251333904437473027e-02 5.644893403473927318e-01
-4.301381562567293398e-02 5.644772445905614777e-01
-4.351430343025811109e-02 5.644650069128445136e-01
-4.401480258906698140e-02 5.644526272985159743e-01
-4.451531323305132209e-02 5.644401057316665860e-01
-4.501583549317813432e-02 5.644274421962036659e-01
