-4.999999714812513414e-04 7.799999025000056152e-01
-9.999999648124769866e-04 7.799996099999607635e-01
-1.500000001843603643e-03 7.799991224996809525e-01
-2.000000104424465210e-03 7.799984399988584283e-01
-2.500000294404755401e-03 7.799975624970625354e-01
-3.000000593633979709e-03 7.799964899937393836e-01
-3.500001023961410093e-03 7.799952224882121810e-01
-4.000001607236037919e-03 7.799937599796810117e-01
-4.500002365306526690e-03 7.799921024672229475e-01
-5.000003320021166077e-03 7.799902499497918251e-01
-5.500004493227823345e-03 7.799882024262184688e-01
-6.000005906773898251e-03 7.799859598952108009e-01
-6.500007582506276207e-03 7.799835223553533980e-01
-7.000009542271280576e-03 7.799808898051080464e-01
-7.500011807914625829e-03 7.799780622428131860e-01
-8.000014401281372450e-03 7.799750396666843555e-01
-8.500017344215876625e-03 7.799718220748138586e-01
-9.000020658561747738e-03 7.799684094651710975e-01
-9.500024366161798073e-03 7.799648018356022394e-01
-1.000002848885799683e-02 7.799609991838304390e-01
-1.050003304849142505e-02 7.799570015074556162e-01
-1.100003806690222699e-02 7.799528088039547891e-01
-1.150004356592956335e-02 7.799484210706818521e-01
-1.200004956741156439e-02 7.799438383048673540e-01
-1.250005609318528485e-02 7.799390605036190527e-01
-1.300006316508665535e-02 7.799340876639213604e-01
-1.350007080495043560e-02 7.799289197826356768e-01
-1.400007903461016751e-02 7.799235568565002774e-01
-1.450008787589812838e-02 7.799179988821302034e-01
-1.500009735064528407e-02 7.799122458560174831e-01
-1.550010748068124389e-02 7.799062977745310210e-01
-1.600011828783420853e-02 7.799001546339163760e-01
-1.650012979393093368e-02 7.798938164302962051e-01
-1.700014202079666928e-02 7.798872831596699307e-01
-1.750015499025512136e-02 7.798805548179137404e-01
-1.800016872412840349e-02 7.798736314007808090e-01
-1.850018324423698818e-02 7.798665129039009658e-01
-1.900019857239966525e-02 7.798591993227809160e-01
-1.950021473043348635e-02 7.798516906528042414e-01
-2.000023174015372329e-02 7.798439868892312887e-01
-2.050024962337382295e-02 7.798360880271991702e-01
-2.100026840190535871e-02 7.798279940617218742e-01
-2.150028809755797493e-02 7.798197049876901543e-01
-2.200030873213935576e-02 7.798112207998715295e-01
-2.250033032745516609e-02 7.798025414929102839e-01
-2.300035290530900653e-02 7.797936670613274668e-01
-2.350037648750237171e-02 7.797845974995210039e-01
-2.400040109583459480e-02 7.797753328017653640e-01
-2.450042675210280935e-02 7.797658729622117812e-01
-2.500045347810190069e-02 7.797562179748884770e-01
-2.550048129562444699e-02 7.797463678337001047e-01
-2.600051022646069146e-02 7.797363225324281943e-01
-2.650054029239847994e-02 7.797260820647309298e-01
-2.700057151522321924e-02 7.797156464241431495e-01
-2.750060391671782858e-02 7.797050156040764568e-01
-2.800063751866269796e-02 7.796941895978191095e-01
-2.850067234283563261e-02 7.796831683985361305e-01
-2.900070841101181143e-02 7.796719519992690861e-01
-2.950074574496374183e-02 7.796605403929361966e-01
-3.000078436646120422e-02 7.796489335723323366e-01
-3.050082429727121042e-02 7.796371315301290350e-01
-3.100086555915795503e-02 7.796251342588743638e-01
-3.150090817388277037e-02 7.796129417509931603e-01
-3.200095216320408137e-02 7.796005539987868049e-01
-3.250099754887735004e-02 7.795879709944331104e-01
