-4.999999913328125999e-04 4.299999462500009861e-01
-1.000000163328159612e-03 4.299997849999186439e-01
-1.500000696648929547e-03 4.299995162494976153e-01
-2.000001771958719553e-03 4.299991399983121854e-01
-2.500003569922189511e-03 4.299986562457663863e-01
-3.000006271205416138e-03 4.299980649910939978e-01
-3.500010056476247303e-03 4.299973662333584357e-01
-4.000015106404655914e-03 4.299965599714528630e-01
-4.500021601663095096e-03 4.299956462041001348e-01
-5.000029722926850780e-03 4.299946249298528533e-01
-5.500039650874398618e-03 4.299934961470932571e-01
-6.000051566187755703e-03 4.299922598540333318e-01
-6.500065649552837048e-03 4.299909160487146997e-01
-7.000082081659807741e-03 4.299894647290086191e-01
-7.500101043203437692e-03 4.299879058926160957e-01
-8.000122714883458122e-03 4.299862395370677159e-01
-8.500147277404914575e-03 4.299844656597237580e-01
-9.000174911478519071e-03 4.299825842577741364e-01
-9.500205797821010059e-03 4.299805953282382909e-01
-1.000024011715550110e-02 4.299784988679654085e-01
-1.050027805021183647e-02 4.299762948736341461e-01
-1.100031977772695201e-02 4.299739833417527968e-01
-1.150036548044522031e-02 4.299715642686592343e-01
-1.200041533911881154e-02 4.299690376505208023e-01
-1.250046953450804563e-02 4.299664034833344806e-01
-1.300052824738174954e-02 4.299636617629267188e-01
-1.350059165851760778e-02 4.299608124849534918e-01
-1.400065994870251969e-02 4.299578556449001887e-01
-1.450073329873295506e-02 4.299547912380817238e-01
-1.500081188941530634e-02 4.299516192596424258e-01
-1.550089590156624765e-02 4.299483397045560928e-01
-1.600098551601308525e-02 4.299449525676258266e-01
-1.650108091359411486e-02 4.299414578434841983e-01
-1.700118227515897557e-02 4.299378555265930824e-01
-1.750128978156900716e-02 4.299341456112436566e-01
-1.800140361369760231e-02 4.299303280915565129e-01
-1.850152395243056386e-02 4.299264029614814908e-01
-1.900165097866646224e-02 4.299223702147976223e-01
-1.950178487331698240e-02 4.299182298451131867e-01
-2.000192581730728808e-02 4.299139818458657669e-01
-2.050207399157637569e-02 4.299096262103220267e-01
-2.100222957707742477e-02 4.299051629315778222e-01
-2.150239275477815876e-02 4.299005920025580907e-01
-2.200256370566119890e-02 4.298959134160169060e-01
-2.250274261072441814e-02 4.298911271645373677e-01
-2.300292965098130193e-02 4.298862332405316566e-01
-2.350312500746129518e-02 4.298812316362408681e-01
-2.400332886121017001e-02 4.298761223437351231e-01
-2.450354139329037270e-02 4.298709053549134573e-01
-2.500376278478138106e-02 4.298655806615038211e-01
-2.550399321678006870e-02 4.298601482550629682e-01
-2.600423287040104503e-02 4.298546081269765673e-01
-2.650448192677702999e-02 4.298489602684590349e-01
-2.700474056705919404e-02 4.298432046705535359e-01
-2.750500897241752937e-02 4.298373413241319274e-01
-2.800528732404119689e-02 4.298313702198947595e-01
-2.850557580313888700e-02 4.298252913483712745e-01
-2.900587459093917006e-02 4.298191046999192411e-01
-2.950618386869086410e-02 4.298128102647250648e-01
-3.000650381766338526e-02 4.298064080328035663e-01
-3.050683461914709821e-02 4.297998979939981479e-01
-3.100717645445369083e-02 4.297932801379805157e-01
-3.150752950491651078e-02 4.297865544542509020e-01
-3.200789395189094361e-02 4.297797209321377876e-01
-3.250826997675475283e-02 4.297727795607980128e-01
-3.300865776090845111e-02 4.297657303292166109e-01
-3.350905748577563681e-02 4.297585732262068636e-01
-3.400946933280338258e-02 4.297513082404101903e-01
-3.450989348346257535e-02 4.297439353602961476e-01
-3.501033011924826327e-02 4.297364545741623743e-01
-3.551077942168003737e-02 4.297288658701344799e-01
-3.601124157230237155e-02 4.297211692361660451e-01
-3.651171675268499728e-02 4.297133646600385659e-01
-3.701220514442325055e-02 4.297054521293613982e-01
-3.751270692913843269e-02 4.296974316315717024e-01
-3.801322228847816426e-02 4.296893031539344432e-01
-3.851375140411675280e-02 4.296810666835422232e-01
-3.901429445775554672e-02 4.296727222073153385e-01
-3.951485163112329613e-02 4.296642697120016674e-01
-4.001542310597651364e-02 4.296557091841766152e-01
-4.051600906409982827e-02 4.296470406102430584e-01
-4.101660968730635320e-02 4.296382639764313449e-01
-4.151722515743803271e-02 4.296293792687991275e-01
-4.201785565636601688e-02 4.296203864732314193e-01
-4.251850136599100854e-02 4.296112855754404269e-01
